2026-09-10T12:41:16.7353862+08:00	Information	App	车载端启动：agvId=老厂前线新多仓位1，environment=Production，version=0.2.0-safety-mock-travel+3d8206fc9fc4ce02b58e78a205d9563be68c6b0e。
2026-09-10T13:00:14.8309793+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:16.9207936+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:18.9822188+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:21.0308527+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:23.0795947+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:25.1572137+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:27.2314131+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:29.2910540+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:31.3440987+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:33.3993725+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:35.4661687+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:37.5110872+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
2026-09-10T13:00:39.5720198+08:00	Warning	WireToGateSessionService	上层会话不可用：ControlServer在会话恢复期间关闭了连接。。将在2秒后重连。
