2026-09-22T13:29:16.6719263+08:00	Information	SingleInstanceGuard	抢到了整机单例名字。名字=Global\SQCD.Agv.Wpf.Onboard。
2026-09-22T13:30:11.6474662+08:00	Information	ModbusTcpIoModuleClient	已向物理1号仓发送开锁脉冲触发，DO地址=100。硬件负责自动复位。 
2026-09-22T13:30:11.6520508+08:00	Information	WireToGateBusinessService	忽略并发重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3。
2026-09-22T13:30:11.6590278+08:00	Information	ModbusTcpIoModuleClient	1号仓IO变化：DO 0->1，锁DI 1->1，光幕DI 0->0。
2026-09-22T13:30:11.8650892+08:00	Information	ModbusTcpIoModuleClient	1号仓IO变化：DO 1->1，锁DI 1->0，光幕DI 0->0。
2026-09-22T13:30:12.1985909+08:00	Information	ModbusTcpIoModuleClient	1号仓IO变化：DO 1->0，锁DI 0->0，光幕DI 0->0。
2026-09-22T13:30:12.6916068+08:00	Information	WireToGateBusinessService	忽略并发重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3。
2026-09-22T13:30:13.4088326+08:00	Information	WireToGateBusinessService	忽略并发重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3。
2026-09-22T13:30:14.0473037+08:00	Information	WireToGateBusinessService	忽略并发重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3。
2026-09-22T13:30:15.4083739+08:00	Information	ModbusTcpIoModuleClient	1号仓IO变化：DO 0->0，锁DI 0->1，光幕DI 0->1。
2026-09-22T13:30:15.4472580+08:00	Information	WireToGateBusinessService	忽略并发重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3。
2026-09-22T13:30:16.6290558+08:00	Information	WireToGateBusinessService	忽略重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3，保留原OperationResult重放。
2026-09-22T13:30:17.4620886+08:00	Information	WireToGateBusinessService	忽略重复SlotOperationCommand：attempt=b3b3ffb3-5f4a-8753-aca9-73ab27fa58e3，保留原OperationResult重放。
